Date,Open,High,Low,Close,Volume
2020-03-01 19:00:00,217.51,227.63,213.0,219.24,519.20929861
2020-03-02 19:00:00,217.79,233.61,217.31,230.78,968.47508051
2020-03-03 19:00:00,229.34,231.99,220.5,224.26,162.72306894
2020-03-04 19:00:00,223.49,227.75,218.5,223.77,422.23352503
2020-03-05 19:00:00,224.71,233.76,224.71,227.02,451.62336291
2020-03-06 19:00:00,228.54,245.0,227.82,245.0,167.05617588
2020-03-07 19:00:00,245.88,250.78,236.26,237.25,554.73480357
2020-03-08 19:00:00,236.72,236.72,203.98,204.25,552.00825844
2020-03-09 19:00:00,204.38,207.96,190.52,198.07,969.42507392
2020-03-10 19:00:00,198.0,205.0,195.98,202.9,446.675363
2020-03-11 19:00:00,202.11,202.11,182.34,194.94,711.46141712
2020-03-12 19:00:00,194.37,195.24,124.11,126.8,7019.36821442
2020-03-13 19:00:00,126.96,142.87,87.57,128.71,16550.11999927
2020-03-14 19:00:00,134.93,135.25,123.19,124.82,528.08836253
2020-03-15 19:00:00,123.09,133.43,107.0,123.03,9313.0613326
2020-03-16 19:00:00,124.05,124.05,99.91,108.09,2546.60095479
2020-03-17 19:00:00,107.69,120.24,107.64,117.75,1276.6327102
2020-03-18 19:00:00,116.89,118.16,110.49,116.87,558.87887397
2020-03-19 19:00:00,118.05,142.5,116.02,140.37,2089.6791956
2020-03-20 19:00:00,141.02,151.73,116.76,131.09,3041.90451202
2020-03-21 19:00:00,132.0,137.44,126.74,133.5,732.46654582
2020-03-22 19:00:00,132.8,135.4,121.88,123.11,1521.7859503
2020-03-23 19:00:00,123.11,137.33,120.27,131.2,1234.03825464
2020-03-24 19:00:00,133.39,143.16,132.62,140.0,2092.83788486
2020-03-25 19:00:00,138.0,141.7,133.13,135.4,902.7911716
2020-03-26 19:00:00,135.92,137.28,133.77,135.62,366.31882084
2020-03-27 19:00:00,137.28,141.26,134.56,137.35,681.52597381
2020-03-28 19:00:00,136.1,136.1,124.0,131.95,1147.03368442
2020-03-29 19:00:00,131.24,131.24,122.7,125.38,740.55690988
2020-03-30 19:00:00,125.44,135.01,121.0,134.77,1841.39118106
2020-03-31 19:00:00,131.89,135.0,130.78,134.21,793.47806776
2020-04-01 19:00:00,133.62,133.9,129.26,133.65,755.65081794
2020-04-02 19:00:00,134.59,150.0,134.59,142.21,1708.46420494
2020-04-03 19:00:00,141.26,145.66,138.43,141.17,599.4156710999999
2020-04-04 19:00:00,141.54,145.75,139.94,144.18,278.96639043
2020-04-05 19:00:00,145.57,145.58,141.0,143.45,184.83706543
2020-04-06 19:00:00,144.0,166.89,135.0,165.34,4120.63682071
2020-04-07 19:00:00,165.67,175.59,162.9,166.55,2407.93374373
2020-04-08 19:00:00,163.38,173.98,163.38,172.35,919.54283456
2020-04-09 19:00:00,172.49,173.35,165.04,169.81,277.8859637
2020-04-10 19:00:00,170.91,171.06,152.89,157.54,2629.76865869
2020-04-11 19:00:00,158.34,160.95,154.19,157.69,909.58464957
2020-04-12 19:00:00,157.69,164.91,156.09,161.16,802.0519429
2020-04-13 19:00:00,160.95,161.39,149.66,157.69,1229.22100587
2020-04-14 19:00:00,158.12,161.61,155.85,159.64,476.74878411
2020-04-15 19:00:00,158.99,161.22,155.06,156.01,1206.80507018
2020-04-16 19:00:00,155.09,175.0,149.5,173.98,1162.2825441
2020-04-17 19:00:00,174.0,174.0,165.23,170.46,1197.6686867
2020-04-18 19:00:00,170.85,188.8,170.8,188.7,1258.002992
2020-04-19 19:00:00,186.48,188.04,176.36,182.65,1478.73598232
2020-04-20 19:00:00,182.65,185.8,167.6,172.75,988.80022708
2020-04-21 19:00:00,172.48,183.54,168.61,172.79,879.20389723
2020-04-22 19:00:00,171.38,183.5,170.5,181.53,904.2687435299999
2020-04-23 19:00:00,182.34,193.85,179.23,188.74,1202.07885554
2020-04-24 19:00:00,188.75,189.44,182.82,186.32,1213.63496389
2020-04-25 19:00:00,187.0,197.61,187.0,194.0,810.5025783899999
2020-04-26 19:00:00,194.08,199.48,192.99,194.82,642.76484852
2020-04-27 19:00:00,195.21,198.8,190.0,196.3,306.8499603
2020-04-28 19:00:00,196.69,197.32,192.62,195.96,472.11671036
2020-04-29 19:00:00,196.46,218.64,171.0,215.07,4728.63742574
2020-04-30 19:00:00,215.31,228.4,194.39,208.33,5098.3900638899995
2020-05-01 19:00:00,207.31,216.82,205.46,211.77,914.0782779
2020-05-02 19:00:00,212.63,215.29,210.85,213.6,203.54716896
2020-05-03 19:00:00,214.28,217.37,206.0,211.02,554.66347124
2020-05-04 19:00:00,210.7,210.7,193.31,207.23,1850.17394727
2020-05-05 19:00:00,206.1,211.17,201.21,204.29,369.19089866
2020-05-06 19:00:00,203.9,210.6,202.3,206.16,743.30517278
2020-05-07 19:00:00,204.93,214.03,196.62,212.76,897.16221486
2020-05-08 19:00:00,211.76,219.41,208.0,213.72,2847.25959049
2020-05-09 19:00:00,212.17,213.91,209.0,210.5,428.72901333
2020-05-10 19:00:00,210.66,211.24,176.4,189.83,2429.37044426
2020-05-11 19:00:00,188.7,191.76,154.0,184.65,2107.94423407
2020-05-12 19:00:00,184.07,192.0,184.07,189.76,704.51317972
2020-05-13 19:00:00,189.57,200.72,189.15,198.23,1583.91048185
2020-05-14 19:00:00,198.83,205.38,196.21,203.36,576.37838943
2020-05-15 19:00:00,203.3,203.92,191.43,196.54,865.17277107
2020-05-16 19:00:00,196.51,203.3,194.4,201.23,291.40661659
2020-05-17 19:00:00,200.5,209.56,200.0,207.58,599.09253
2020-05-18 19:00:00,207.5,216.7,207.5,214.8,721.60846659
2020-05-19 19:00:00,214.8,215.82,209.96,214.0,1065.35529799
2020-05-20 19:00:00,213.05,215.2,206.09,210.42,516.55312463
2020-05-21 19:00:00,209.9,211.31,190.0,199.2,764.7439149
2020-05-22 19:00:00,200.51,208.89,196.49,208.17,366.58210864
2020-05-23 19:00:00,206.86,210.7,204.65,207.58,667.47959288
2020-05-24 19:00:00,207.63,210.31,202.0,207.73,275.01429002000003
2020-05-25 19:00:00,205.5,205.5,199.08,203.6,267.39805639
2020-05-26 19:00:00,204.12,204.12,198.27,201.03,327.20031111
2020-05-27 19:00:00,201.82,207.28,201.82,206.48,230.51442932999998
2020-05-28 19:00:00,208.04,216.53,204.96,216.39,487.77439497
2020-05-29 19:00:00,216.93,224.5,216.93,220.75,783.89335192
2020-05-30 19:00:00,221.04,247.23,218.86,246.45,1427.52814468
2020-05-31 19:00:00,244.5,245.13,232.17,233.68,903.44823491
2020-06-01 19:00:00,232.07,246.33,230.28,246.33,699.00723057
2020-06-02 19:00:00,247.04,253.48,226.32,237.43,1982.1867566
2020-06-03 19:00:00,236.79,242.52,233.82,241.94,449.65046981
2020-06-04 19:00:00,243.11,246.39,233.57,243.28,991.1640787
2020-06-05 19:00:00,243.9,247.25,239.69,240.48,819.07095975
2020-06-06 19:00:00,239.7,244.21,238.2,241.74,1462.38076267
2020-06-07 19:00:00,241.71,243.32,234.48,243.32,679.61602997
2020-06-08 19:00:00,244.0,245.07,240.89,243.2,1042.73605595
2020-06-09 19:00:00,242.75,249.92,239.56,244.9,2133.86996546
2020-06-10 19:00:00,244.51,249.97,242.43,247.52,786.5641561799999
2020-06-11 19:00:00,247.36,249.43,225.72,232.0,1791.05736218
2020-06-12 19:00:00,231.89,239.35,229.44,237.47,392.47512475
2020-06-13 19:00:00,235.87,238.02,235.0,237.67,263.01896578
2020-06-14 19:00:00,238.21,238.21,230.44,233.87,280.68005876
2020-06-15 19:00:00,233.66,233.66,218.82,230.72,1043.92809111
2020-06-16 19:00:00,231.19,235.9,229.46,234.73,953.26238153
2020-06-17 19:00:00,234.48,236.59,228.48,232.07,1154.66634801
2020-06-18 19:00:00,233.03,234.12,228.64,230.82,1200.3318442300001
2020-06-19 19:00:00,231.04,232.73,226.75,230.3,1182.83538124
2020-06-20 19:00:00,228.88,230.48,224.97,228.84,208.93842518
2020-06-21 19:00:00,229.19,230.98,227.53,227.53,556.3053053
2020-06-22 19:00:00,227.88,245.88,227.88,242.71,667.92774882
2020-06-23 19:00:00,243.04,244.93,241.04,243.03,1085.99531028
2020-06-24 19:00:00,243.13,249.12,231.21,234.81,1328.46416839
2020-06-25 19:00:00,235.55,235.55,228.0,232.95,366.61584899999997
2020-06-26 19:00:00,232.52,232.52,227.89,230.39,715.62932019
2020-06-27 19:00:00,230.09,230.52,214.0,220.0,1117.94003037
2020-06-28 19:00:00,219.43,227.92,217.25,224.21,940.53904874
2020-06-29 19:00:00,224.22,229.66,221.49,228.12,770.66805156
2020-06-30 19:00:00,227.75,227.98,223.57,225.51,435.95675518
2020-07-01 19:00:00,225.25,232.9,224.85,230.77,439.37235908
2020-07-02 19:00:00,231.14,231.51,222.46,226.64,545.35855661
2020-07-03 19:00:00,226.9,228.0,225.84,225.99,186.90093566
2020-07-04 19:00:00,225.35,229.89,224.63,228.77,360.90196242999997
2020-07-05 19:00:00,229.61,229.61,223.54,227.91,382.11917341
2020-07-06 19:00:00,227.26,240.1,227.26,238.59,1818.88906177
2020-07-07 19:00:00,239.68,243.44,234.81,238.8,558.11989353
2020-07-08 19:00:00,239.4,248.76,237.55,247.52,1500.69783544
2020-07-09 19:00:00,246.94,247.82,235.56,241.98,1411.71527621
2020-07-10 19:00:00,241.39,242.13,236.18,239.98,504.64338869
2020-07-11 19:00:00,241.16,241.54,238.01,238.66,155.40508884
2020-07-12 19:00:00,239.72,243.75,237.0,240.17,453.28146472000003
2020-07-13 19:00:00,240.55,245.43,237.76,239.4,655.98909432
2020-07-14 19:00:00,239.62,241.9,237.2,240.96,159.28104537000002
2020-07-15 19:00:00,240.05,240.52,237.06,238.38,621.56251117
2020-07-16 19:00:00,238.3,239.23,230.44,233.29,655.0281869199999
2020-07-17 19:00:00,233.28,234.1,231.97,232.89,288.40933677
2020-07-18 19:00:00,233.13,236.67,232.46,235.78,352.88519291
2020-07-19 19:00:00,235.69,237.72,233.62,237.63,329.19472933000003
2020-07-20 19:00:00,238.24,239.49,234.45,235.97,290.82603979
2020-07-21 19:00:00,236.56,246.4,236.18,244.97,487.75444959
2020-07-22 19:00:00,244.45,268.65,241.83,262.1,955.57207957
2020-07-23 19:00:00,262.78,285.11,260.25,274.73,2904.09718654
2020-07-24 19:00:00,274.75,286.92,267.16,281.42,1564.21309192
2020-07-25 19:00:00,281.07,307.81,278.06,306.0,1563.96642394
2020-07-26 19:00:00,307.01,318.95,299.74,312.27,1856.6666710499999
2020-07-27 19:00:00,311.16,332.62,309.96,327.49,2123.29944429
2020-07-28 19:00:00,327.09,327.09,304.04,316.23,2633.4984193
2020-07-29 19:00:00,318.02,325.12,314.26,321.63,535.28848116
2020-07-30 19:00:00,321.32,341.77,314.33,334.43,1754.39303933
2020-07-31 19:00:00,333.2,348.85,328.81,344.88,1676.11861542
2020-08-01 19:00:00,343.32,392.0,343.32,387.34,2073.75043033
2020-08-02 19:00:00,387.41,414.94,308.65,372.6,4297.47189673
2020-08-03 19:00:00,372.98,399.59,367.18,383.13,1856.72347081
2020-08-04 19:00:00,382.31,402.7,380.32,390.09,2594.37846537
2020-08-05 19:00:00,392.93,406.22,384.19,396.35,1526.92048918
2020-08-06 19:00:00,397.62,403.5,392.08,393.07,1427.86025726
2020-08-07 19:00:00,392.95,397.67,362.78,381.28,1940.85393715
2020-08-08 19:00:00,379.83,393.47,375.97,389.56,1068.59529198
2020-08-09 19:00:00,389.38,399.95,384.59,389.1,1349.44980312
2020-08-10 19:00:00,388.46,398.67,381.18,394.41,980.84731492
2020-08-11 19:00:00,394.72,397.36,367.36,375.71,2459.42322299
2020-08-12 19:00:00,375.4,388.89,366.72,385.95,1113.88920559
2020-08-13 19:00:00,386.34,432.03,376.33,425.36,3023.5353949
2020-08-14 19:00:00,424.22,444.16,418.09,438.91,2525.06707384
2020-08-15 19:00:00,438.71,442.29,427.17,433.34,817.83323073
2020-08-16 19:00:00,430.13,436.22,412.0,432.57,1315.98921432
2020-08-17 19:00:00,433.39,446.15,420.13,438.44,1425.88658264
2020-08-18 19:00:00,438.52,438.64,415.72,424.99,1181.69385213
2020-08-19 19:00:00,423.8,426.38,393.95,405.5,2670.09401139
2020-08-20 19:00:00,407.43,419.73,403.9,414.05,1149.34904942
2020-08-21 19:00:00,414.73,416.65,382.54,389.58,2166.28595891
2020-08-22 19:00:00,390.26,394.77,380.01,392.54,953.44997986
2020-08-23 19:00:00,392.71,397.02,383.02,391.23,3197.5097991000002
2020-08-24 19:00:00,392.33,408.66,389.09,406.03,753.72028382
2020-08-25 19:00:00,406.38,410.06,370.12,383.45,1470.5584531700001
2020-08-26 19:00:00,381.93,392.39,377.78,385.57,1168.88023486
2020-08-27 19:00:00,385.57,396.87,372.07,380.33,1295.4716347199999
2020-08-28 19:00:00,381.36,397.27,380.0,392.37,718.34726778
2020-08-29 19:00:00,393.0,405.68,392.31,401.31,672.90298675
2020-08-30 19:00:00,402.62,427.4,398.58,423.19,1242.03608798
2020-08-31 19:00:00,424.32,438.69,419.07,436.29,1437.29965371
2020-09-01 19:00:00,437.33,488.62,431.77,479.64,4065.99632876
2020-09-02 19:00:00,483.19,485.81,420.8,442.17,3090.78771377
2020-09-03 19:00:00,441.5,449.21,392.84,396.57,4390.12608212
2020-09-04 19:00:00,394.86,400.0,360.0,387.81,5905.66957572
2020-09-05 19:00:00,387.79,393.16,311.85,322.0,8241.55395258
2020-09-06 19:00:00,319.61,360.14,316.89,351.85,1861.66807265
2020-09-07 19:00:00,351.23,358.24,293.11,352.47,5752.46002987
2020-09-08 19:00:00,352.92,356.49,325.0,335.91,3576.69794262
2020-09-09 19:00:00,337.49,358.08,331.91,354.2,2272.94163805
2020-09-10 19:00:00,356.0,377.94,351.75,368.57,3314.3316616
2020-09-11 19:00:00,367.28,374.37,357.81,373.27,1784.94853058
2020-09-12 19:00:00,374.21,387.66,366.12,383.91,918.65411323
2020-09-13 19:00:00,385.0,390.11,353.0,364.83,3439.03456882
2020-09-14 19:00:00,364.79,383.99,357.66,370.84,4375.8908894
2020-09-15 19:00:00,372.63,382.04,362.82,365.57,3456.51549303
2020-09-16 19:00:00,364.0,372.04,355.34,367.64,1591.88931384
2020-09-17 19:00:00,366.95,394.24,363.16,388.44,7406.48015416
2020-09-18 19:00:00,387.89,391.67,374.0,384.02,1201.89284618
2020-09-19 19:00:00,384.31,388.36,378.66,383.82,592.91876603
2020-09-20 19:00:00,383.61,385.87,365.57,368.4,4917.99474048
2020-09-21 19:00:00,369.48,375.96,330.0,344.76,3926.5475098
2020-09-22 19:00:00,344.06,347.79,335.4,345.18,1559.94049679
2020-09-23 19:00:00,343.83,344.0,300.0,323.23,1847.64312788
2020-09-24 19:00:00,322.83,352.33,316.95,350.69,3007.52376374
2020-09-25 19:00:00,351.0,358.2,337.97,352.04,1659.03469669
2020-09-26 19:00:00,352.59,355.42,346.6,354.05,2087.71901219
2020-09-27 19:00:00,354.25,361.73,347.5,355.2,785.9647849
2020-09-28 19:00:00,354.36,367.51,354.36,361.05,1194.06982406
2020-09-29 19:00:00,361.44,361.44,350.42,356.5,1729.3035381299999
2020-09-30 19:00:00,358.82,360.3,352.05,359.22,789.37595647
2020-10-01 19:00:00,360.55,369.12,330.0,352.16,4246.94787215
2020-10-02 19:00:00,351.49,353.62,334.51,345.22,2000.40551498
2020-10-03 19:00:00,346.04,351.08,344.26,347.84,490.00198740999997
2020-10-04 19:00:00,346.8,354.92,344.13,351.8,1582.83315195
2020-10-05 19:00:00,352.28,355.39,346.11,352.71,1064.7480419199999
2020-10-06 19:00:00,354.26,354.58,337.47,339.67,8320.46204855
2020-10-07 19:00:00,340.08,342.99,333.14,339.89,1252.49668858
2020-10-08 19:00:00,340.38,352.51,334.65,351.0,2082.02861952
2020-10-09 19:00:00,351.06,365.0,348.11,364.99,2043.46071908
2020-10-10 19:00:00,365.0,377.24,364.53,374.91,1529.76504278
2020-10-11 19:00:00,374.53,377.0,369.57,372.12,597.07111586
2020-10-12 19:00:00,374.49,394.53,365.81,391.57,1395.74180731
2020-10-13 19:00:00,390.98,390.98,374.51,380.83,2276.7891725599998
2020-10-14 19:00:00,381.54,388.0,373.27,376.88,1102.30941748
2020-10-15 19:00:00,377.96,380.72,370.44,377.66,2350.55260116
2020-10-16 19:00:00,377.0,392.27,358.89,366.88,2842.79907968
2020-10-17 19:00:00,365.9,369.26,364.71,367.52,647.65248591
2020-10-18 19:00:00,367.92,386.21,367.92,375.91,757.29497387
2020-10-19 19:00:00,378.12,384.51,373.44,378.63,748.65165345
2020-10-20 19:00:00,379.29,380.02,365.01,368.76,989.19450994
2020-10-21 19:00:00,369.02,410.63,369.02,400.53,4544.39266784
2020-10-22 19:00:00,398.71,420.29,388.54,415.47,3487.78925753
2020-10-23 19:00:00,415.25,418.79,399.03,408.82,1866.25237075
2020-10-24 19:00:00,408.82,415.77,400.0,410.74,862.18245007
2020-10-25 19:00:00,412.3,417.0,403.78,405.65,480.73765217
2020-10-26 19:00:00,405.91,410.6,383.0,391.67,1774.91090675
2020-10-27 19:00:00,391.67,409.66,390.69,404.86,970.71939301
2020-10-28 19:00:00,405.56,408.29,381.0,387.72,3186.90706363
2020-10-29 19:00:00,387.92,393.1,380.91,384.45,1553.58226954
2020-10-30 19:00:00,384.52,391.53,373.77,383.96,492.97319237
2020-10-31 19:00:00,383.37,393.73,380.91,387.99,699.64112101
2020-11-01 19:00:00,385.82,397.0,385.26,396.76,609.41563103
2020-11-02 19:00:00,396.87,403.01,379.15,383.21,1795.13313238
2020-11-03 19:00:00,383.06,388.86,370.42,387.74,887.1440274400001
2020-11-04 19:00:00,387.97,409.0,377.21,401.69,1939.84186568
2020-11-05 19:00:00,402.84,437.25,396.95,416.5,4608.70420717
2020-11-06 19:00:00,416.94,457.9,415.53,455.82,5738.69031497
2020-11-07 19:00:00,455.88,468.18,421.68,435.96,2799.54607526
2020-11-08 19:00:00,434.29,459.54,433.63,454.29,2015.45357376
2020-11-09 19:00:00,455.27,458.58,433.81,444.05,2040.94893087
2020-11-10 19:00:00,444.72,454.47,439.42,449.78,1451.41102368
2020-11-11 19:00:00,451.29,476.0,450.97,464.35,1910.96849936
2020-11-12 19:00:00,462.09,469.67,452.05,462.5,2649.61796589
2020-11-13 19:00:00,462.69,477.27,457.31,476.45,1046.21878422
2020-11-14 19:00:00,476.7,476.75,453.0,460.47,1701.14002896
2020-11-15 19:00:00,460.2,462.6,440.05,448.46,1710.3916649999999
2020-11-16 19:00:00,446.97,466.1,446.94,461.88,1528.76412298
2020-11-17 19:00:00,460.03,538.2,460.03,482.34,3355.82235011
2020-11-18 19:00:00,482.72,493.83,456.85,479.47,3233.81260218
2020-11-19 19:00:00,479.1,479.9,465.5,468.68,877.73743424
2020-11-20 19:00:00,472.45,514.01,471.03,508.91,3146.37924997
2020-11-21 19:00:00,510.0,550.95,495.0,550.22,4252.74799142
2020-11-22 19:00:00,552.73,581.95,511.71,560.36,3962.0157819300002
2020-11-23 19:00:00,560.61,610.0,551.44,608.62,4063.63017251
2020-11-24 19:00:00,608.96,624.75,589.27,604.93,4759.07366635
2020-11-25 19:00:00,605.15,605.64,439.72,569.84,5004.81373508
2020-11-26 19:00:00,569.43,576.64,465.96,519.73,9388.84229108
2020-11-27 19:00:00,519.73,529.98,494.71,517.83,2101.28822864
2020-11-28 19:00:00,518.96,547.88,507.43,536.66,2419.02270997
2020-11-29 19:00:00,538.81,576.17,530.83,576.17,2147.30599198
2020-11-30 19:00:00,576.64,615.98,571.26,615.98,4217.80552024
2020-12-01 19:00:00,615.99,635.65,566.7,585.91,8030.29338472
2020-12-02 19:00:00,585.35,604.09,575.91,597.52,2523.42484607
2020-12-03 19:00:00,597.52,622.82,586.78,617.08,1996.60512429
2020-12-04 19:00:00,616.21,618.98,565.0,567.89,2816.21368048
2020-12-05 19:00:00,567.73,596.85,561.99,596.85,1334.81488852
2020-12-06 19:00:00,596.85,606.63,576.66,602.71,2255.71995776
2020-12-07 19:00:00,602.15,602.76,584.58,591.65,765.18217872
2020-12-08 19:00:00,590.41,594.59,550.0,553.64,3910.6654075
2020-12-09 19:00:00,554.35,577.19,530.44,574.31,2253.95166445
2020-12-10 19:00:00,573.77,574.28,548.96,558.34,1714.61367388
2020-12-11 19:00:00,559.36,559.36,535.81,544.71,2833.60247519
2020-12-12 19:00:00,543.42,573.92,543.41,567.03,2909.31986177
2020-12-13 19:00:00,569.21,594.46,564.0,589.85,3307.23358339
2020-12-14 19:00:00,589.28,591.41,574.99,586.9,1396.0210617
2020-12-15 19:00:00,587.2,596.27,578.0,589.13,1341.65050437
2020-12-16 19:00:00,589.1,715.0,580.97,637.0,6079.99748481
2020-12-17 19:00:00,637.99,676.0,628.0,644.2,11869.88484436
2020-12-18 19:00:00,643.11,663.43,630.1,654.48,2079.59195217
2020-12-19 19:00:00,654.8,667.99,645.45,659.31,1609.79814636
2020-12-20 19:00:00,657.61,660.5,620.0,637.89,2530.40927518
2020-12-21 19:00:00,637.6,647.47,597.64,608.31,3393.88142711
2020-12-22 19:00:00,607.45,638.03,582.0,636.96,2723.70498712
2020-12-23 19:00:00,637.13,637.85,550.0,585.23,2846.71327978
2020-12-24 19:00:00,585.51,614.81,566.03,612.57,2437.96928058
2020-12-25 19:00:00,613.32,634.14,605.53,626.28,2166.7170476
2020-12-26 19:00:00,627.77,652.84,616.38,635.77,2471.2824460799998
2020-12-27 19:00:00,637.25,715.0,616.76,684.37,12396.67101751
2020-12-28 19:00:00,685.12,747.98,682.25,730.55,8027.04241005
2020-12-29 19:00:00,731.75,739.0,690.22,732.41,4722.0216864
2020-12-30 19:00:00,734.49,759.0,718.64,752.78,4178.88629754
2020-12-31 19:00:00,752.29,755.5,722.41,737.47,2975.1219244
2021-01-01 19:00:00,735.91,748.89,715.85,728.52,2194.0660746
2021-01-02 19:00:00,730.25,786.8,715.01,775.43,6007.67595019
2021-01-03 19:00:00,774.95,1008.82,770.08,976.55,13485.02847895
2021-01-04 19:00:00,978.26,1160.0,876.31,1039.66,21151.64009084
2021-01-05 19:00:00,1043.33,1131.93,976.22,1099.7,9676.49318059
2021-01-06 19:00:00,1101.05,1293.55,1058.5,1207.22,7666.70467968
2021-01-07 19:00:00,1212.36,1287.49,1158.0,1223.99,10396.08654538
2021-01-08 19:00:00,1225.0,1271.28,995.0,1219.93,10361.65612086
2021-01-09 19:00:00,1217.89,1301.2,1173.38,1276.71,5499.03279992
2021-01-10 19:00:00,1278.37,1347.98,1161.92,1256.06,10142.6057161
2021-01-11 19:00:00,1256.86,1258.64,914.68,1083.54,18587.69114112
2021-01-12 19:00:00,1084.75,1150.28,1005.26,1050.71,9905.94322955
2021-01-13 19:00:00,1044.74,1135.02,990.0,1130.13,5006.84087339
2021-01-14 19:00:00,1132.79,1245.95,1086.78,1231.76,6024.80072875
2021-01-15 19:00:00,1234.74,1253.65,1071.3,1168.63,5152.3139378
2021-01-16 19:00:00,1173.04,1292.91,1154.45,1229.09,7531.3666072
2021-01-17 19:00:00,1229.08,1267.96,1167.25,1233.94,3999.42853423
2021-01-18 19:00:00,1233.96,1260.0,1183.82,1258.1,2438.2288643
2021-01-19 19:00:00,1259.19,1438.08,1253.15,1365.12,12216.48887877
2021-01-20 19:00:00,1366.59,1406.58,1234.77,1378.12,13083.79188452
2021-01-21 19:00:00,1384.72,1387.14,1085.01,1111.9,7125.70867676
2021-01-22 19:00:00,1115.14,1273.36,1023.31,1236.9,7250.13408263
2021-01-23 19:00:00,1233.63,1270.74,1196.58,1231.81,2424.49139011
